"V1","V2","V3","V4","V5","probFin","probFin2","probFin3"
"S_538_628",0.278563655626345,0.973289543855616,5,"Cal Poly SLO v. Iowa",0.155892610011907,0.155892610011907,0.155892610011907
"S_538_629",0.329202431809264,0.926841589924852,13,"Cal Poly SLO v. Iowa St",0.00988659080174953,0.001,0.00988659080174953
"S_538_636",0.320295063013065,0.89007768633681,14,"Cal Poly SLO v. Kansas",0,0.001,0
"S_538_637",0.392365233486212,0.929900674982311,7,"Cal Poly SLO v. Kansas St",0.217355300984444,0.217355300984444,0.217355300984444
"S_538_640",0.310774041701069,0.902446614763576,8,"Cal Poly SLO v. Kentucky",0.109018703177427,0.109018703177427,0.109018703177427
"S_538_651",0.0937828403072787,0.951576359757483,12,"Cal Poly SLO v. Louisville",0,0.001,0
"S_538_658",0.345912058371736,0.839042689811246,3,"Cal Poly SLO v. Manhattan",0.25781632735286,0.25781632735286,0.25781632735286
"S_538_663",0.377054124396824,0.939326078966919,10,"Cal Poly SLO v. Massachusetts",0.130986732293515,0.130986732293515,0.130986732293515
"S_538_666",0.356545791620319,0.934165395444241,8,"Cal Poly SLO v. Memphis",0.157962331164743,0.157962331164743,0.157962331164743
"S_538_667",0.30511819729203,1.01141535992518,2,"Cal Poly SLO v. Mercer",0.258259733284548,0.258259733284548,0.258259733284548
"S_538_670",0.311668436348772,0.899158833247582,14,"Cal Poly SLO v. Michigan",0,0.001,0
"S_538_671",0.286208866489472,0.966429193576195,12,"Cal Poly SLO v. Michigan St",0,0.001,0
"S_538_686",0.478929902816385,0.927506277196254,0,"Cal Poly SLO v. Mt St Mary's",0.471680530536011,0.471680530536011,0.35
"S_538_689",0.343159320798966,0.896165159513946,4,"Cal Poly SLO v. N Dakota St",0.236775836750361,0.236775836750361,0.236775836750361
"S_538_694",0.227431354300197,0.86332355708467,2,"Cal Poly SLO v. NC Central",0.165763710008664,0.165763710008664,0.165763710008664
"S_538_695",0.436022415849517,0.893188786180761,4,"Cal Poly SLO v. NC State",0.329341294467593,0.329341294467593,0.329341294467593
"S_538_698",0.421647604840046,0.934939629209866,5,"Cal Poly SLO v. Nebraska",0.295141567761033,0.295141567761033,0.295141567761033
"S_538_701",0.325760789512446,0.956164302238075,9,"Cal Poly SLO v. New Mexico",0.105377219736254,0.105377219736254,0.105377219736254
"S_538_702",0.314427811745965,0.911562314058275,3,"Cal Poly SLO v. New Mexico St",0.233584043151792,0.233584043151792,0.233584043151792
"S_538_708",0.346308568092249,0.937138602761594,10,"Cal Poly SLO v. North Carolina",0.100022428368408,0.100022428368408,0.100022428368408
"S_538_720",0.280700723901448,0.914832119782496,10,"Cal Poly SLO v. Ohio St",0.0321839358796972,0.001,0.0321839358796972
"S_538_721",0.369480168641831,0.912217687132419,11,"Cal Poly SLO v. Oklahoma",0.0967019373550727,0.001,0.0967019373550727
"S_538_722",0.286021033767214,0.985529030744283,7,"Cal Poly SLO v. Oklahoma St",0.116573936841642,0.116573936841642,0.116573936841642
"S_538_725",0.345244387532694,1.01840308521273,9,"Cal Poly SLO v. Oregon",0.131084696053967,0.131084696053967,0.131084696053967
"S_538_731",0.286496246703185,0.951862775373844,7,"Cal Poly SLO v. Pittsburgh",0.113682524240569,0.113682524240569,0.113682524240569
"S_538_737",0.400706384294889,0.932522161960937,5,"Cal Poly SLO v. Providence",0.273958600490983,0.273958600490983,0.273958600490983
"S_538_754",0.266080156402737,0.86781667142156,12,"Cal Poly SLO v. San Diego St",0,0.001,0
"S_538_765",0.243783911689283,0.848165077717943,4,"Cal Poly SLO v. SF Austin",0.132600419461078,0.132600419461078,0.132600419461078
"S_538_779",0.388324887921845,0.88865971527536,6,"Cal Poly SLO v. St Joseph's PA",0.233190859449381,0.233190859449381,0.233190859449381
"S_538_780",0.316411879587851,0.825572723919044,11,"Cal Poly SLO v. St Louis",0.0349691519797553,0.001,0.0349691519797553
"S_538_783",0.381698592418524,0.971849035413777,6,"Cal Poly SLO v. Stanford",0.234883495959902,0.234883495959902,0.234883495959902
"S_538_786",0.304017010029818,0.912638962340898,13,"Cal Poly SLO v. Syracuse",0,0.001,0
"S_538_790",0.300683266539649,0.901236640558783,5,"Cal Poly SLO v. Tennessee",0.170806930595527,0.170806930595527,0.170806930595527
"S_538_793",0.394922367545586,0.920136513444675,9,"Cal Poly SLO v. Texas",0.170936018890053,0.170936018890053,0.170936018890053
"S_538_802",0.367145531322102,0.972106592339387,3,"Cal Poly SLO v. Tulsa",0.29235619055604,0.29235619055604,0.29235619055604
"S_538_804",0.425955193295112,0.879115842002992,0,"Cal Poly SLO v. TX Southern",0.413866777495411,0.413866777495411,0.35
"S_538_810",0.292748415699103,0.875435111319379,12,"Cal Poly SLO v. UCLA",0,0.001,0
"S_538_811",0.406427040530763,0.942648248558451,2,"Cal Poly SLO v. ULL",0.352691865386608,0.352691865386608,0.35
"S_538_825",0.293027088971789,0.885759386003255,11,"Cal Poly SLO v. VA Commonwealth",0.0176030275721149,0.001,0.0176030275721149
"S_538_829",0.268752617530262,0.951689321519828,14,"Cal Poly SLO v. Villanova",0,0.001,0
"S_538_830",0.254871882864333,0.889259067936697,15,"Cal Poly SLO v. Virginia",0,0.001,0
"S_538_836",0.393595248646363,1.00549601391615,2,"Cal Poly SLO v. W Michigan",0.346144850037978,0.346144850037978,0.346144850037978
"S_538_842",0.39845641441807,0.821654117783786,0,"Cal Poly SLO v. Weber St",0.380621826196449,0.380621826196449,0.35
"S_538_845",0.463499218821799,0.859420051753884,1,"Cal Poly SLO v. WI Milwaukee",0.425441223997188,0.425441223997188,0.35
"S_538_846",0.193307322275913,0.797915702076138,15,"Cal Poly SLO v. Wichita St",0,0.001,0
"S_538_849",0.310888421307579,0.907096757713081,14,"Cal Poly SLO v. Wisconsin",0,0.001,0
"S_538_850",0.41827898263479,0.810212425102338,1,"Cal Poly SLO v. Wofford",0.375300225145024,0.375300225145024,0.35
"S_538_853",0.39025111987185,0.916481349592997,4,"Cal Poly SLO v. Xavier",0.28589925483115,0.28589925483115,0.28589925483115
"S_549_553",0.653125966660939,0.953997757179653,-11,"Cincinnati v. Coastal Car",0.921726190942973,0.999,0.921726190942973
"S_549_556",0.629763387297634,1.04317111433582,-3,"Cincinnati v. Colorado",0.697446275864052,0.697446275864052,0.697446275864052
"S_549_559",0.534948089160124,1.04278968783082,-2,"Cincinnati v. Connecticut",0.578669120377042,0.578669120377042,0.5
"S_549_562",0.498647523928423,1.0173719223274,2,"Cincinnati v. Creighton",0.452384716161163,0.452384716161163,0.35
"S_549_569",0.585756324600256,1.01688131783345,-6,"Cincinnati v. Dayton",0.72806819281691,0.72806819281691,0.72806819281691
"S_549_570",0.613259817105971,0.953687538190711,-8,"Cincinnati v. Delaware",0.8098910632869,0.8098910632869,0.8098910632869
"S_549_577",0.505023458217176,1.05086493012531,2,"Cincinnati v. Duke",0.462109951229707,0.462109951229707,0.35
"S_549_580",0.595183599226951,0.943815309946546,-10,"Cincinnati v. E Kentucky",0.840802068232296,0.840802068232296,0.840802068232296
"S_549_592",0.463816820204299,0.93243514277055,4,"Cincinnati v. Florida",0.361060334481354,0.361060334481354,0.35
"S_549_599",0.573354231974922,1.01864063556271,-4,"Cincinnati v. G Washington",0.66749016841865,0.66749016841865,0.66749016841865
"S_549_607",0.503008502289078,0.999885792468522,-3,"Cincinnati v. Gonzaga",0.575019923042226,0.575019923042226,0.5
"S_549_612",0.483200016664584,1.07710286466842,-7,"Cincinnati v. Harvard",0.643489730197742,0.643489730197742,0.5
"S_549_628",0.507111973392461,1.07790977789023,-6,"Cincinnati v. Iowa",0.643320995603438,0.643320995603438,0.5
"S_549_629",0.550671098554097,1.03146182395947,2,"Cincinnati v. Iowa St",0.49952491615815,0.49952491615815,0.35
"S_549_636",0.54273800048448,0.994697920371428,3,"Cincinnati v. Kansas",0.470207792521622,0.470207792521622,0.35
"S_549_637",0.610585550711055,1.03452090901693,-4,"Cincinnati v. Kansas St",0.703133459809362,0.703133459809362,0.703133459809362
"S_549_640",0.534389771406432,1.00706684879819,-3,"Cincinnati v. Kentucky",0.605683086526613,0.605683086526613,0.5
"S_549_651",0.356848487014109,1.0561965937921,1,"Cincinnati v. Louisville",0.338468146393319,0.338468146393319,0.338468146393319
"S_549_658",0.565883389631371,0.943662923845865,-8,"Cincinnati v. Manhattan",0.763517097246784,0.763517097246784,0.763517097246784
"S_549_663",0.595442971812582,1.04394631300154,-1,"Cincinnati v. Massachusetts",0.615048340512428,0.615048340512428,0.5
"S_549_666",0.575795740783147,1.03878562947886,-3,"Cincinnati v. Memphis",0.643917177835261,0.643917177835261,0.5
"S_549_667",0.529493598753942,1.1160355939598,-9,"Cincinnati v. Mercer",0.733890039357962,0.733890039357962,0.733890039357962
"S_549_670",0.535168302166266,1.0037790672822,3,"Cincinnati v. Michigan",0.463546208894486,0.463546208894486,0.35
"S_549_671",0.51345539046546,1.07104942761081,1,"Cincinnati v. Michigan St",0.496560333226542,0.496560333226542,0.35
"S_549_686",0.704739195230999,1.03212651123087,-11,"Cincinnati v. Mt St Mary's",0.965526544107911,0.999,0.965526544107911
"S_549_689",0.563347087694914,1.00078539354856,-7,"Cincinnati v. N Dakota St",0.731268548340058,0.731268548340058,0.731268548340058
"S_549_694",0.465494936053819,0.967943791119289,-9,"Cincinnati v. NC Central",0.68470055694189,0.68470055694189,0.68470055694189
"S_549_695",0.656155153529479,0.99780902021538,-7,"Cincinnati v. NC State",0.824374251507941,0.824374251507941,0.824374251507941
"S_549_698",0.640743204797129,1.03955986324448,-6,"Cincinnati v. Nebraska",0.780787218472681,0.780787218472681,0.780787218472681
"S_549_701",0.547591628834016,1.06078453627269,-2,"Cincinnati v. New Mexico",0.589513175206747,0.589513175206747,0.5
"S_549_702",0.537577618084142,1.01618254809289,-8,"Cincinnati v. New Mexico St",0.727959363274852,0.727959363274852,0.727959363274852
"S_549_708",0.566249720795176,1.04175883679621,-1,"Cincinnati v. North Carolina",0.586073837115554,0.586073837115554,0.5
"S_549_720",0.508877140558557,1.01945235381711,-1,"Cincinnati v. Ohio St",0.530931905176845,0.530931905176845,0.5
"S_549_721",0.588104014661641,1.01683792116704,0,"Cincinnati v. Oklahoma",0.586420222544937,0.586420222544937,0.5
"S_549_722",0.513298583724838,1.0901492647789,-4,"Cincinnati v. Oklahoma St",0.600283657246948,0.600283657246948,0.5
"S_549_725",0.565267104029991,1.12302331924735,-2,"Cincinnati v. Oregon",0.600964772105256,0.600964772105256,0.5
"S_549_731",0.513695395513578,1.05648300940846,-4,"Cincinnati v. Pittsburgh",0.604047094572731,0.604047094572731,0.5
"S_549_737",0.619012381752438,1.03714239599556,-6,"Cincinnati v. Providence",0.759298142152883,0.759298142152883,0.759298142152883
"S_549_754",0.496913580246914,0.972436905456179,1,"Cincinnati v. San Diego St",0.470157270792532,0.470157270792532,0.35
"S_549_765",0.478788367009111,0.952785311752561,-7,"Cincinnati v. SF Austin",0.651509835833855,0.651509835833855,0.651509835833855
"S_549_779",0.606549165120594,0.993279949309979,-5,"Cincinnati v. St Joseph's PA",0.727221170189596,0.727221170189596,0.727221170189596
"S_549_780",0.539316926167755,0.930192957953662,0,"Cincinnati v. St Louis",0.546297630372389,0.546297630372389,0.5
"S_549_783",0.599992505433561,1.0764692694484,-5,"Cincinnati v. Stanford",0.712345578488721,0.712345578488721,0.712345578488721
"S_549_786",0.52854570463924,1.01725919637552,2,"Cincinnati v. Syracuse",0.482271624276792,0.482271624276792,0.35
"S_549_790",0.52568665377176,1.0058568745934,-6,"Cincinnati v. Tennessee",0.66910096631242,0.66910096631242,0.66910096631242
"S_549_793",0.61315543001561,1.02475674747929,-2,"Cincinnati v. Texas",0.658679755267681,0.658679755267681,0.658679755267681
"S_549_802",0.585861601085482,1.07672682637401,-8,"Cincinnati v. Tulsa",0.770188918448081,0.770188918448081,0.770188918448081
"S_549_804",0.645318295359928,0.98373607603761,-11,"Cincinnati v. TX Southern",0.910944687756167,0.999,0.910944687756167
"S_549_810",0.51894516698255,0.980055345353998,1,"Cincinnati v. UCLA",0.49295070151795,0.49295070151795,0.35
"S_549_811",0.62486611570248,1.04726848259307,-9,"Cincinnati v. ULL",0.836139267443173,0.836139267443173,0.836139267443173
"S_549_825",0.519180427262028,0.990379620037874,0,"Cincinnati v. VA Commonwealth",0.520142465258241,0.520142465258241,0.5
"S_549_829",0.499086095324168,1.05630955555445,3,"Cincinnati v. Villanova",0.432717050879613,0.432717050879613,0.35
"S_549_830",0.48780207512477,0.993879301971315,4,"Cincinnati v. Virginia",0.391190005321902,0.391190005321902,0.35
"S_549_836",0.611820213760312,1.11011624795077,-9,"Cincinnati v. W Michigan",0.816808588965235,0.816808588965235,0.816808588965235
"S_549_842",0.616726730795286,0.926274351818405,-11,"Cincinnati v. Weber St",0.888099295613445,0.888099295613445,0.888099295613445
"S_549_845",0.686803897781083,0.964040285788502,-10,"Cincinnati v. WI Milwaukee",0.930399869202232,0.999,0.930399869202232
"S_549_846",0.437754598390564,0.902535936110757,4,"Cincinnati v. Wichita St",0.332008192001639,0.332008192001639,0.332008192001639
"S_549_849",0.53448926845713,1.0117169917477,3,"Cincinnati v. Wisconsin",0.4636609676319,0.4636609676319,0.35
"S_549_850",0.637190779700005,0.914832659136956,-10,"Cincinnati v. Wofford",0.88570751378631,0.88570751378631,0.88570751378631
"S_549_853",0.608469843207569,1.02110158362762,-7,"Cincinnati v. Xavier",0.774359684844808,0.774359684844808,0.774359684844808
"S_553_556",0.479320820955982,0.956598215832212,8,"Coastal Car v. Colorado",0.282980642539203,0.282980642539203,0.282980642539203
"S_553_559",0.385812748737265,0.956216789327211,9,"Coastal Car v. Connecticut",0.165434427669986,0.165434427669986,0.165434427669986
"S_553_562",0.345314458061639,0.930799023823788,13,"Coastal Car v. Creighton",0.0263943604440173,0.001,0.0263943604440173
"S_553_569",0.43795141641428,0.930308419329841,5,"Coastal Car v. Dayton",0.310982258347264,0.310982258347264,0.310982258347264
"S_553_570",0.464189716594098,0.867114639687101,3,"Coastal Car v. Delaware",0.378901180562808,0.378901180562808,0.35
"S_553_577",0.352637759613608,0.964292031621701,13,"Coastal Car v. Duke",0.0370669627757777,0.001,0.0370669627757777
"S_553_580",0.447093466816991,0.857242411442935,1,"Coastal Car v. E Kentucky",0.408817707961285,0.408817707961285,0.35
"S_553_592",0.305150269160278,0.84586224426694,15,"Coastal Car v. Florida",0,0.001,0
"S_553_599",0.425679955126053,0.9320677370591,7,"Coastal Car v. G Washington",0.250886728831963,0.250886728831963,0.250886728831963
"S_553_607",0.350332809712719,0.913312893964912,8,"Coastal Car v. Gonzaga",0.14966409910921,0.14966409910921,0.14966409910921
"S_553_612",0.327501536315522,0.990529966164808,4,"Coastal Car v. Harvard",0.230554532932003,0.230554532932003,0.230554532932003
"S_553_628",0.355017121108561,0.991336879386624,5,"Coastal Car v. Iowa",0.234150809047224,0.234150809047224,0.234150809047224
"S_553_629",0.402486260212319,0.94488892545586,13,"Coastal Car v. Iowa St",0.0849751527579047,0.001,0.0849751527579047
"S_553_636",0.394136431083196,0.908125021867818,14,"Coastal Car v. Kansas",0.0489489332699778,0.001,0.0489489332699778
"S_553_637",0.461695507453121,0.947948010513319,7,"Coastal Car v. Kansas St",0.288490308504453,0.288490308504453,0.288490308504453
"S_553_640",0.385211359840629,0.920493950294584,8,"Coastal Car v. Kentucky",0.185260754870088,0.185260754870088,0.185260754870088
"S_553_651",0.18180230654823,0.969623695288491,12,"Coastal Car v. Louisville",0,0.001,0
"S_553_658",0.418149979746152,0.857090025342254,3,"Coastal Car v. Manhattan",0.331858982280377,0.331858982280377,0.331858982280377
"S_553_663",0.447342767873246,0.957373414497927,10,"Coastal Car v. Massachusetts",0.203080109323038,0.203080109323038,0.203080109323038
"S_553_666",0.428118114855616,0.952212730975249,8,"Coastal Car v. Memphis",0.231339387953141,0.231339387953141,0.231339387953141
"S_553_667",0.379909532165488,1.02946269545619,2,"Coastal Car v. Mercer",0.334855801711106,0.334855801711106,0.334855801711106
"S_553_670",0.386049771570645,0.91720616877859,14,"Coastal Car v. Michigan",0.0417703884485044,0.001,0.0417703884485044
"S_553_671",0.362183794659842,0.984476529107203,12,"Coastal Car v. Michigan St",0.0726314475705621,0.001,0.0726314475705621
"S_553_686",0.544759401888689,0.945553612727263,0,"Coastal Car v. Mt St Mary's",0.550204040615963,0.550204040615963,0.5
"S_553_689",0.415569544502497,0.914212495044954,4,"Coastal Car v. N Dakota St",0.310990794006993,0.310990794006993,0.310990794006993
"S_553_694",0.307085348121424,0.881370892615678,2,"Coastal Car v. NC Central",0.247222437382991,0.247222437382991,0.247222437382991
"S_553_695",0.502626934919618,0.91123612171177,4,"Coastal Car v. NC State",0.397750547090795,0.397750547090795,0.35
"S_553_698",0.48914500493035,0.952986964740874,5,"Coastal Car v. Nebraska",0.364443701404437,0.364443701404437,0.35
"S_553_701",0.399260040914623,0.974211637769083,9,"Coastal Car v. New Mexico",0.180681204691531,0.180681204691531,0.180681204691531
"S_553_702",0.388636429156834,0.929609649589283,3,"Coastal Car v. New Mexico St",0.309597394115762,0.309597394115762,0.309597394115762
"S_553_708",0.418521670701144,0.955185938292602,10,"Coastal Car v. North Carolina",0.174040264530404,0.174040264530404,0.174040264530404
"S_553_720",0.357020423693494,0.932879455313504,10,"Coastal Car v. Ohio St",0.110308369224844,0.110308369224844,0.110308369224844
"S_553_721",0.44024288935326,0.930265022663427,11,"Coastal Car v. Oklahoma",0.169269391619603,0.169269391619603,0.169269391619603
"S_553_722",0.362007718966604,1.00357636627529,7,"Coastal Car v. Oklahoma St",0.194365355594133,0.194365355594133,0.194365355594133
"S_553_725",0.417524100482808,1.03645042074374,9,"Coastal Car v. Oregon",0.205169142557182,0.205169142557182,0.205169142557182
"S_553_731",0.362453186860221,0.969910110904852,7,"Coastal Car v. Pittsburgh",0.191444197950706,0.191444197950706,0.191444197950706
"S_553_737",0.469514559923746,0.950569497491945,5,"Coastal Car v. Providence",0.344571509672941,0.344571509672941,0.344571509672941
"S_553_754",0.343315002577762,0.885864006952568,12,"Coastal Car v. San Diego St",0.0439014032730193,0.001,0.0439014032730193
"S_553_765",0.322414348541985,0.866212413248951,4,"Coastal Car v. SF Austin",0.213035589866881,0.213035589866881,0.213035589866881
"S_553_779",0.457908059570703,0.906707050806368,6,"Coastal Car v. St Joseph's PA",0.30457876465134,0.30457876465134,0.30457876465134
"S_553_780",0.390496308077241,0.843620059450052,11,"Coastal Car v. St Louis",0.110858314022246,0.110858314022246,0.110858314022246
"S_553_783",0.451696524326377,0.989896370944785,6,"Coastal Car v. Stanford",0.306686161420856,0.306686161420856,0.306686161420856
"S_553_786",0.378877271608076,0.930686297871906,13,"Coastal Car v. Syracuse",0.0599459013952665,0.001,0.0599459013952665
"S_553_790",0.375752197398157,0.919283976089791,5,"Coastal Car v. Tennessee",0.247680595007137,0.247680595007137,0.247680595007137
"S_553_793",0.464092582610168,0.938183848975683,9,"Coastal Car v. Texas",0.241910967507736,0.241910967507736,0.241910967507736
"S_553_802",0.438054384179148,0.990153927870395,3,"Coastal Car v. Tulsa",0.365069776966187,0.365069776966187,0.35
"S_553_804",0.493182968147246,0.897163177534,0,"Coastal Car v. TX Southern",0.482899285900646,0.482899285900646,0.35
"S_553_810",0.368314013328368,0.893482446850387,12,"Coastal Car v. UCLA",0.0696622580134062,0.001,0.0696622580134062
"S_553_811",0.474877142653719,0.960695584089459,2,"Coastal Car v. ULL",0.422946701062665,0.422946701062665,0.35
"S_553_825",0.368575243581995,0.903806721534263,11,"Coastal Car v. VA Commonwealth",0.0949559157354212,0.001,0.0949559157354212
"S_553_829",0.345820186126307,0.969736657050836,14,"Coastal Car v. Villanova",0.00679385183139084,0.001,0.00679385183139084
"S_553_830",0.332808289426055,0.907306403467705,15,"Coastal Car v. Virginia",0,0.001,0
"S_553_836",0.462848532173268,1.02354334944716,2,"Coastal Car v. W Michigan",0.417202867117984,0.417202867117984,0.35
"S_553_842",0.467405422596331,0.839701453314795,0,"Coastal Car v. Weber St",0.451375567927811,0.451375567927811,0.35
"S_553_845",0.529205769442227,0.877467387284892,1,"Coastal Car v. WI Milwaukee",0.517459030713738,0.517459030713738,0.5
"S_553_846",0.275097244437982,0.815963037607147,15,"Coastal Car v. Wichita St",0,0.001,0
"S_553_849",0.385318580075029,0.925144093244089,14,"Coastal Car v. Wisconsin",0.0418329893994378,0.001,0.0418329893994378
"S_553_850",0.485987235171624,0.828259760633346,1,"Coastal Car v. Wofford",0.444813211234959,0.444813211234959,0.35
"S_553_853",0.459713722725962,0.934528685124005,4,"Coastal Car v. Xavier",0.357166591238363,0.357166591238363,0.35
"S_556_559",0.408386421376502,1.04539014648338,1,"Colorado v. Connecticut",0.38892543602484,0.38892543602484,0.35
"S_556_562",0.368708634754502,1.01997238097996,5,"Colorado v. Creighton",0.250705872852498,0.250705872852498,0.250705872852498
"S_556_569",0.459468748465655,1.01948177648601,-3,"Colorado v. Dayton",0.529520570817054,0.529520570817054,0.5
"S_556_570",0.485175455057234,0.95628799684327,-5,"Colorado v. Delaware",0.609546655372907,0.609546655372907,0.5
"S_556_577",0.375883564646604,1.05346538877787,5,"Colorado v. Duke",0.261230103524391,0.261230103524391,0.261230103524391
"S_556_580",0.468425578966767,0.946415768599105,-7,"Colorado v. E Kentucky",0.641784002106857,0.641784002106857,0.5
"S_556_592",0.329358180933176,0.935035601423109,7,"Colorado v. Florida",0.154861741075487,0.154861741075487,0.154861741075487
"S_556_599",0.447445909614646,1.02124109421527,-1,"Colorado v. G Washington",0.473570019036173,0.473570019036173,0.35
"S_556_607",0.373625313524986,1.00248625112108,0,"Colorado v. Gonzaga",0.373873938637094,0.373873938637094,0.35
"S_556_612",0.351256606622802,1.07970332332098,-4,"Colorado v. Harvard",0.4552269389549,0.4552269389549,0.35
"S_556_628",0.378214719767435,1.08051023654279,-3,"Colorado v. Iowa",0.458265743421714,0.458265743421714,0.35
"S_556_629",0.424722123933568,1.03406228261203,5,"Colorado v. Iowa St",0.308128352194771,0.308128352194771,0.308128352194771
"S_556_636",0.416541464133157,0.997298379023988,6,"Colorado v. Kansas",0.272271302035555,0.272271302035555,0.272271302035555
"S_556_637",0.482731779128316,1.03712136766949,-1,"Colorado v. Kansas St",0.503019642361367,0.503019642361367,0.5
"S_556_640",0.407797216747875,1.00966730745075,0,"Colorado v. Kentucky",0.408763947492951,0.408763947492951,0.35
"S_556_651",0.208509274494644,1.05879705244466,4,"Colorado v. Louisville",0.11838897973911,0.11838897973911,0.11838897973911
"S_556_658",0.440068493150685,0.946263382498424,-5,"Colorado v. Manhattan",0.565442154900843,0.565442154900843,0.5
"S_556_663",0.468669829130161,1.0465467716541,2,"Colorado v. Massachusetts",0.425324506295571,0.425324506295571,0.35
"S_556_666",0.449834671705243,1.04138608813142,0,"Colorado v. Memphis",0.453973280518385,0.453973280518385,0.35
"S_556_667",0.402602805238367,1.11863605261236,-6,"Colorado v. Mercer",0.534739199977131,0.534739199977131,0.5
"S_556_670",0.408618642076451,1.00637952593476,6,"Colorado v. Michigan",0.265256594669927,0.265256594669927,0.265256594669927
"S_556_671",0.38523619497573,1.07364988626337,4,"Colorado v. Michigan St",0.296601183602067,0.296601183602067,0.296601183602067
"S_556_686",0.566364168618267,1.03472696988343,-8,"Colorado v. Mt St Mary's",0.754891471629924,0.754891471629924,0.754891471629924
"S_556_689",0.437540338078421,1.00338585220112,-4,"Colorado v. N Dakota St",0.533201752858308,0.533201752858308,0.5
"S_556_694",0.331254054779607,0.970544249771848,-6,"Colorado v. NC Central",0.472308479756791,0.472308479756791,0.35
"S_556_695",0.523360436821176,1.00040947886794,-4,"Colorado v. NC State",0.619319488934382,0.619319488934382,0.5
"S_556_698",0.509718687667653,1.04216032189704,-3,"Colorado v. Nebraska",0.577502655477948,0.577502655477948,0.5
"S_556_701",0.421561268530681,1.06338499492525,1,"Colorado v. New Mexico",0.403899768023206,0.403899768023206,0.35
"S_556_702",0.411152893425255,1.01878300674545,-5,"Colorado v. New Mexico St",0.529274592750709,0.529274592750709,0.5
"S_556_708",0.440432653567222,1.04435929544877,2,"Colorado v. North Carolina",0.3968685831121,0.3968685831121,0.35
"S_556_720",0.380177435012404,1.02205281246967,2,"Colorado v. Ohio St",0.334382716259372,0.334382716259372,0.334382716259372
"S_556_721",0.461713795671504,1.0194383798196,3,"Colorado v. Oklahoma",0.391657633653463,0.391657633653463,0.35
"S_556_722",0.385063686613795,1.09274972343146,-1,"Colorado v. Oklahoma St",0.418338658956941,0.418338658956941,0.35
"S_556_725",0.439455294335431,1.12562377789991,1,"Colorado v. Oregon",0.428017672125422,0.428017672125422,0.35
"S_556_731",0.38550012923236,1.05908346806102,-1,"Colorado v. Pittsburgh",0.415408476038462,0.415408476038462,0.35
"S_556_737",0.490392415919153,1.03974285464812,-3,"Colorado v. Providence",0.558418130454341,0.558418130454341,0.5
"S_556_754",0.366749688667497,0.975037364108738,4,"Colorado v. San Diego St",0.268253425078371,0.268253425078371,0.268253425078371
"S_556_765",0.346272486364465,0.955385770405121,-4,"Colorado v. SF Austin",0.437811063404977,0.437811063404977,0.35
"S_556_779",0.479021065752185,0.995880407962538,-2,"Colorado v. St Joseph's PA",0.527433024955931,0.527433024955931,0.5
"S_556_780",0.412975090799897,0.932793416606222,3,"Colorado v. St Louis",0.334254432460519,0.334254432460519,0.334254432460519
"S_556_783",0.472935377543923,1.07906972810095,-2,"Colorado v. Stanford",0.513028404733828,0.513028404733828,0.5
"S_556_786",0.401591458501209,1.01985965502808,5,"Colorado v. Syracuse",0.283577424004016,0.283577424004016,0.283577424004016
"S_556_790",0.398529698964931,1.00845733324596,-3,"Colorado v. Tennessee",0.471375432289527,0.471375432289527,0.35
"S_556_793",0.485080289028648,1.02735720613185,1,"Colorado v. Texas",0.463816009641833,0.463816009641833,0.35
"S_556_802",0.459569630081526,1.07932728502656,-5,"Colorado v. Tulsa",0.57163690157887,0.57163690157887,0.5
"S_556_804",0.513768288331153,0.98633653469017,-8,"Colorado v. TX Southern",0.707134634862136,0.707134634862136,0.707134634862136
"S_556_810",0.391242214099454,0.982655804006557,4,"Colorado v. UCLA",0.29350779450011,0.29350779450011,0.29350779450011
"S_556_811",0.495646351573053,1.04986894124563,-6,"Colorado v. ULL",0.63465945744849,0.63465945744849,0.5
"S_556_825",0.391498151772125,0.992980078690433,3,"Colorado v. VA Commonwealth",0.318796159641168,0.318796159641168,0.318796159641168
"S_556_829",0.369204116660131,1.05891001420701,6,"Colorado v. Villanova",0.231095118080832,0.231095118080832,0.231095118080832
"S_556_830",0.356455843777324,0.996479760623874,7,"Colorado v. Virginia",0.188103819839712,0.188103819839712,0.188103819839712
"S_556_836",0.483861443320377,1.11271670660333,-6,"Colorado v. W Michigan",0.616589772660044,0.616589772660044,0.5
"S_556_842",0.488326010166279,0.928874810470964,-8,"Colorado v. Weber St",0.687438529119183,0.687438529119183,0.687438529119183
"S_556_845",0.550488899821659,0.966640744441062,-7,"Colorado v. WI Milwaukee",0.721824825377553,0.721824825377553,0.721824825377553
"S_556_846",0.299914036936388,0.905136394763316,7,"Colorado v. Wichita St",0.122427676412719,0.122427676412719,0.122427676412719
"S_556_849",0.407902264677333,1.01431745040026,6,"Colorado v. Wisconsin",0.265334009717359,0.265334009717359,0.265334009717359
"S_556_850",0.506574290232698,0.917433117789516,-7,"Colorado v. Wofford",0.682830978453747,0.682830978453747,0.682830978453747
"S_556_853",0.480790145784708,1.02370204228018,-4,"Colorado v. Xavier",0.57441994155669,0.57441994155669,0.5
"S_559_562",0.463652168313963,1.01959095447496,4,"Connecticut v. Creighton",0.369611263761459,0.369611263761459,0.35
"S_559_569",0.549092544807115,1.01910034998101,-4,"Connecticut v. Dayton",0.643182509809014,0.643182509809014,0.5
